Lead_I,Lead_II,Lead_III,Lead_aVR,Lead_aVL,Lead_aVF,Lead_V1,Lead_V2,Lead_V3,Lead_V4,Lead_V5,Lead_V6
0.849908161819257,0.4339406265617903,-0.4681454336451531,-0.7323648277678857,0.7683562616619466,-0.0274951070164596,-0.3077603325212896,0.12310798671723913,0.2685222430443104,0.44843341857886054,0.635605981174697,0.8534010503777657
0.9115826415922305,0.4658155507156378,-0.5013069077156501,-0.7856955439990483,0.8237114887210827,-0.0274951070164596,-0.33425797184981293,0.12310798671723913,0.250901528827098,0.4684725997463425,0.635605981174697,0.8789987168312655
0.9115826415922305,0.4658155507156378,-0.5013069077156501,-0.7856955439990483,0.8237114887210827,-0.0274951070164596,-0.3077603325212896,0.12310798671723913,0.2685222430443104,0.4885117809138244,0.6800490159549076,0.8534010503777657
0.849908161819257,0.4976904748694853,-0.40182248550415917,-0.7679186385886607,0.7314527769558559,0.048990404023121444,-0.33425797184981293,0.12310798671723913,0.2685222430443104,0.5085509620813063,0.6800490159549076,0.8789987168312655
0.849908161819257,0.4976904748694853,-0.40182248550415917,-0.7679186385886607,0.7314527769558559,0.048990404023121444,-0.33425797184981293,0.10416590374433468,0.2685222430443104,0.4885117809138244,0.635605981174697,0.827803383924266
0.8807454017057437,0.4976904748694853,-0.43498395957465613,-0.7856955439990483,0.7683562616619466,0.029869026263226184,-0.33425797184981293,0.06628173779852578,0.250901528827098,0.4283942374113786,0.5911629463944864,0.7766080510172664
0.7882336820462836,0.4976904748694853,-0.3354995373631652,-0.7323648277678857,0.6576458075436744,0.08723315954291197,-0.3077603325212896,0.06628173779852578,0.23328081460988562,0.4283942374113786,0.5467199116142758,0.7254127181102669
0.6648847225003368,0.4658155507156378,-0.23601511515167428,-0.643480300715948,0.528483611072357,0.12547591506270248,-0.2547650538642429,0.08522382077143023,0.23328081460988562,0.4083550562438967,0.5244983942241704,0.6742173852032675
0.6340474826138501,0.4339406265617903,-0.23601511515167428,-0.6079264898951728,0.5100318687193116,0.10635453730280722,-0.22826741453571955,0.06628173779852578,0.23328081460988562,0.3883158750764147,0.5022768768340652,0.623022052296268
0.5106985230679033,0.40206570240794276,-0.13653069294018336,-0.5190419628432351,0.3808696722479941,0.14459729282259776,-0.17527213587867288,0.08522382077143023,0.23328081460988562,0.36827669390893275,0.4356123246637492,0.5462290529357687
0.4798612831814167,0.37019077825409524,-0.13653069294018336,-0.4834881520224601,0.36241792989494875,0.12547591506270248,-0.12227685722162619,0.08522382077143023,0.19803938617546088,0.30815915040648695,0.3689477724934333,0.4950337200287692
0.4181868034084433,0.3383158541002477,-0.1033692188696864,-0.43015743579129745,0.30706270283581266,0.12547591506270248,-0.09577921789310286,0.06628173779852578,0.16279795774103614,0.24804160690404115,0.3245047377132227,0.3926430542147702
0.35651232363546986,0.2426910816387052,-0.13653069294018336,-0.3412729087393597,0.28861096048276735,0.048990404023121444,-0.042783939236056175,0.10416590374433468,0.1804186719582485,0.24804160690404115,0.2800617029330121,0.34144772130777074
0.2948378438624965,0.2108161574848577,-0.1033692188696864,-0.28794219250819714,0.2332557334236313,0.048990404023121444,-0.042783939236056175,0.10416590374433468,0.14517724352382377,0.20796324456907725,0.23561866815280144,0.26465472194727147
0.1714888843165497,0.2108161574848577,0.029276677412301503,-0.21683457086664695,0.08564179459926845,0.12547591506270248,0.03670897874951384,0.10416590374433468,0.16279795774103614,0.16788488223411338,0.16895411598248553,0.21345938904027198
-0.04437179488885716,0.1789412333310102,0.22824552183528335,-0.07461932758354661,-0.1542308559903212,0.22108280386217877,0.11620189673508387,0.14205006969014358,0.16279795774103614,0.16788488223411338,0.16895411598248553,0.18786172258677225
0.07897716465708962,0.14706630917716268,0.06243815148279847,-0.12795004381470923,0.011834825187087025,0.10635453730280722,0.08970425740656052,0.12310798671723913,0.14517724352382377,0.1278065198991495,0.12451108120227491,0.11106872322627301
-0.07520903477534385,0.11519138502331518,0.19508404776478638,-0.021288611352383992,-0.1542308559903212,0.16371867058249298,0.11620189673508387,0.12310798671723913,0.16279795774103614,0.1278065198991495,0.10228956381216961,0.11106872322627301
